name;number of persons;number of locations;number of organisations;number of named entities;number of words;relative number of Persons;relative number of locations;relative number of organisations
8050_10.txt;6;0;0;6;136;0.04;0.0;0.0
313_10.txt;0;4;2;6;184;0.0;0.02;0.01
6378_8.txt;8;0;0;8;132;0.06;0.0;0.0
3120_8.txt;17;0;1;18;241;0.07;0.0;0.0
12495_7.txt;0;0;0;0;214;0.0;0.0;0.0
11207_10.txt;0;0;1;1;88;0.0;0.0;0.01
11015_9.txt;14;1;0;15;149;0.09;0.01;0.0
1130_10.txt;11;0;0;11;135;0.08;0.0;0.0
721_10.txt;4;0;3;7;223;0.02;0.0;0.01
1792_10.txt;0;0;0;0;190;0.0;0.0;0.0
5051_7.txt;47;5;2;54;916;0.05;0.01;0.0
332_10.txt;4;0;0;4;113;0.04;0.0;0.0
6350_8.txt;2;0;0;2;123;0.02;0.0;0.0
12237_10.txt;4;3;2;9;162;0.02;0.02;0.01
2377_10.txt;6;0;0;6;164;0.04;0.0;0.0
1605_10.txt;11;2;1;14;112;0.1;0.02;0.01
12463_8.txt;12;2;0;14;215;0.06;0.01;0.0
6248_7.txt;0;1;0;1;334;0.0;0.0;0.0
4318_10.txt;0;2;0;2;186;0.0;0.01;0.0
11197_8.txt;18;0;0;18;261;0.07;0.0;0.0
2538_10.txt;24;1;0;25;261;0.09;0.0;0.0
829_7.txt;7;1;0;8;142;0.05;0.01;0.0
9789_10.txt;4;0;0;4;138;0.03;0.0;0.0
11628_10.txt;16;2;0;18;374;0.04;0.01;0.0
39_9.txt;6;0;0;6;146;0.04;0.0;0.0
792_8.txt;1;0;0;1;65;0.02;0.0;0.0
992_7.txt;5;0;0;5;101;0.05;0.0;0.0
4118_10.txt;22;3;0;25;962;0.02;0.0;0.0
9986_9.txt;4;0;0;4;126;0.03;0.0;0.0
1339_9.txt;46;2;5;53;496;0.09;0.0;0.01
3145_10.txt;24;1;0;25;680;0.04;0.0;0.0
9777_8.txt;2;1;0;3;102;0.02;0.01;0.0
2194_10.txt;0;2;0;2;47;0.0;0.04;0.0
12219_10.txt;0;3;0;3;878;0.0;0.0;0.0
2465_10.txt;28;0;1;29;717;0.04;0.0;0.0
5033_10.txt;3;0;0;3;145;0.02;0.0;0.0
6264_7.txt;6;2;0;8;318;0.02;0.01;0.0
12033_8.txt;3;0;0;3;239;0.01;0.0;0.0
10700_8.txt;5;0;0;5;115;0.04;0.0;0.0
11747_8.txt;0;0;0;0;158;0.0;0.0;0.0
9905_10.txt;11;2;0;13;324;0.03;0.01;0.0
2945_10.txt;4;0;1;5;169;0.02;0.0;0.01
10149_9.txt;2;0;0;2;102;0.02;0.0;0.0
7930_7.txt;1;0;0;1;319;0.0;0.0;0.0
11826_10.txt;10;0;3;13;328;0.03;0.0;0.01
10762_10.txt;0;1;0;1;529;0.0;0.0;0.0
4343_9.txt;6;0;0;6;172;0.03;0.0;0.0
5780_10.txt;8;0;0;8;131;0.06;0.0;0.0
9874_8.txt;7;1;0;8;124;0.06;0.01;0.0
4311_9.txt;12;0;1;13;324;0.04;0.0;0.0
4771_10.txt;7;0;0;7;120;0.06;0.0;0.0
6634_10.txt;3;0;0;3;165;0.02;0.0;0.0
8264_9.txt;0;0;1;1;175;0.0;0.0;0.01
4877_9.txt;0;1;0;1;172;0.0;0.01;0.0
6907_8.txt;19;1;2;22;202;0.09;0.0;0.01
1334_8.txt;2;0;0;2;113;0.02;0.0;0.0
680_8.txt;13;2;0;15;193;0.07;0.01;0.0
1834_8.txt;14;0;2;16;133;0.11;0.0;0.02
5326_10.txt;20;3;1;24;353;0.06;0.01;0.0
6429_7.txt;0;0;0;0;119;0.0;0.0;0.0
2440_10.txt;10;3;4;17;189;0.05;0.02;0.02
9942_7.txt;0;1;0;1;119;0.0;0.01;0.0
4565_8.txt;57;2;0;59;956;0.06;0.0;0.0
2272_7.txt;10;0;0;10;115;0.09;0.0;0.0
11522_8.txt;8;0;2;10;126;0.06;0.0;0.02
1944_8.txt;0;1;0;1;200;0.0;0.01;0.0
11160_9.txt;4;1;0;5;97;0.04;0.01;0.0
10109_10.txt;20;0;0;20;124;0.16;0.0;0.0
7322_10.txt;20;0;0;20;301;0.07;0.0;0.0
2778_8.txt;16;1;0;17;311;0.05;0.0;0.0
8115_10.txt;9;0;0;9;900;0.01;0.0;0.0
2716_10.txt;11;2;0;13;114;0.1;0.02;0.0
9020_7.txt;7;0;2;9;132;0.05;0.0;0.02
2596_10.txt;7;0;0;7;61;0.11;0.0;0.0
6272_7.txt;0;0;1;1;81;0.0;0.0;0.01
7735_10.txt;6;0;0;6;102;0.06;0.0;0.0
3087_10.txt;0;0;3;3;141;0.0;0.0;0.02
4352_10.txt;10;0;0;10;189;0.05;0.0;0.0
11533_8.txt;4;0;0;4;284;0.01;0.0;0.0
10133_7.txt;0;0;0;0;124;0.0;0.0;0.0
4175_8.txt;4;0;0;4;275;0.01;0.0;0.0
2312_9.txt;0;0;0;0;124;0.0;0.0;0.0
7749_8.txt;20;2;0;22;193;0.1;0.01;0.0
3017_7.txt;11;0;4;15;249;0.04;0.0;0.02
7838_8.txt;9;0;0;9;223;0.04;0.0;0.0
11072_8.txt;2;0;0;2;149;0.01;0.0;0.0
5740_10.txt;35;3;0;38;593;0.06;0.01;0.0
10701_10.txt;6;3;0;9;145;0.04;0.02;0.0
5091_8.txt;10;0;0;10;176;0.06;0.0;0.0
8525_10.txt;3;0;0;3;171;0.02;0.0;0.0
4779_10.txt;6;3;0;9;362;0.02;0.01;0.0
9844_8.txt;0;0;0;0;103;0.0;0.0;0.0
8437_10.txt;1;0;0;1;73;0.01;0.0;0.0
3479_9.txt;14;0;0;14;154;0.09;0.0;0.0
737_8.txt;12;0;1;13;255;0.05;0.0;0.0
11663_8.txt;28;3;0;31;792;0.04;0.0;0.0
8839_8.txt;14;0;0;14;324;0.04;0.0;0.0
808_9.txt;6;0;0;6;197;0.03;0.0;0.0
760_7.txt;0;0;0;0;128;0.0;0.0;0.0
11361_10.txt;3;0;0;3;100;0.03;0.0;0.0
1906_10.txt;11;0;0;11;357;0.03;0.0;0.0
5320_10.txt;1;0;0;1;133;0.01;0.0;0.0
7113_8.txt;0;4;8;12;197;0.0;0.02;0.04
8547_10.txt;1;0;0;1;176;0.01;0.0;0.0
2397_9.txt;7;11;0;18;254;0.03;0.04;0.0
9872_10.txt;0;0;0;0;99;0.0;0.0;0.0
9101_9.txt;2;2;3;7;435;0.0;0.0;0.01
6885_9.txt;0;0;0;0;185;0.0;0.0;0.0
2987_10.txt;2;0;0;2;92;0.02;0.0;0.0
2466_9.txt;2;0;0;2;142;0.01;0.0;0.0
6306_10.txt;0;0;0;0;145;0.0;0.0;0.0
8655_9.txt;6;0;0;6;213;0.03;0.0;0.0
2688_8.txt;0;0;0;0;105;0.0;0.0;0.0
839_7.txt;7;0;0;7;181;0.04;0.0;0.0
6028_9.txt;7;0;0;7;334;0.02;0.0;0.0
4718_7.txt;2;1;1;4;159;0.01;0.01;0.01
9676_10.txt;8;0;0;8;171;0.05;0.0;0.0
11114_10.txt;11;1;2;14;487;0.02;0.0;0.0
710_9.txt;5;0;0;5;231;0.02;0.0;0.0
11604_8.txt;17;3;0;20;356;0.05;0.01;0.0
7889_10.txt;7;0;0;7;206;0.03;0.0;0.0
4120_9.txt;5;1;0;6;242;0.02;0.0;0.0
1060_10.txt;5;2;3;10;145;0.03;0.01;0.02
219_8.txt;12;0;0;12;209;0.06;0.0;0.0
8164_8.txt;0;0;0;0;105;0.0;0.0;0.0
7811_7.txt;25;3;0;28;304;0.08;0.01;0.0
7718_10.txt;17;2;2;21;593;0.03;0.0;0.0
5261_10.txt;4;1;0;5;137;0.03;0.01;0.0
9273_7.txt;1;1;0;2;195;0.01;0.01;0.0
1074_10.txt;0;0;0;0;61;0.0;0.0;0.0
8404_10.txt;2;0;0;2;127;0.02;0.0;0.0
10047_10.txt;0;0;0;0;209;0.0;0.0;0.0
7925_7.txt;3;0;0;3;89;0.03;0.0;0.0
384_8.txt;29;1;0;30;187;0.16;0.01;0.0
1884_8.txt;25;0;0;25;283;0.09;0.0;0.0
12152_9.txt;2;0;2;4;166;0.01;0.0;0.01
1131_7.txt;10;0;0;10;170;0.06;0.0;0.0
7458_10.txt;14;0;0;14;147;0.1;0.0;0.0
9564_10.txt;3;0;0;3;181;0.02;0.0;0.0
9924_9.txt;1;0;0;1;393;0.0;0.0;0.0
2710_7.txt;10;2;1;13;249;0.04;0.01;0.0
3959_9.txt;1;0;0;1;61;0.02;0.0;0.0
947_10.txt;13;0;0;13;179;0.07;0.0;0.0
1770_10.txt;44;2;2;48;1052;0.04;0.0;0.0
9940_9.txt;0;0;0;0;146;0.0;0.0;0.0
1922_9.txt;56;1;0;57;512;0.11;0.0;0.0
5178_10.txt;10;0;0;10;197;0.05;0.0;0.0
9751_7.txt;35;7;10;52;734;0.05;0.01;0.01
3969_8.txt;6;0;0;6;133;0.05;0.0;0.0
6097_10.txt;3;0;2;5;148;0.02;0.0;0.01
10258_10.txt;7;5;3;15;520;0.01;0.01;0.01
6091_7.txt;5;0;0;5;254;0.02;0.0;0.0
3864_7.txt;64;2;0;66;474;0.14;0.0;0.0
2717_10.txt;2;0;0;2;161;0.01;0.0;0.0
6082_9.txt;11;0;0;11;184;0.06;0.0;0.0
12165_10.txt;2;1;0;3;297;0.01;0.0;0.0
10016_8.txt;3;0;0;3;141;0.02;0.0;0.0
2047_10.txt;0;0;2;2;209;0.0;0.0;0.01
53_10.txt;13;0;1;14;193;0.07;0.0;0.01
11972_10.txt;0;0;0;0;216;0.0;0.0;0.0
5520_9.txt;5;5;2;12;503;0.01;0.01;0.0
9037_8.txt;14;3;0;17;768;0.02;0.0;0.0
11430_8.txt;0;1;0;1;138;0.0;0.01;0.0
7116_9.txt;15;2;0;17;804;0.02;0.0;0.0
9337_10.txt;0;4;3;7;152;0.0;0.03;0.02
10656_7.txt;17;1;0;18;188;0.09;0.01;0.0
10884_8.txt;4;1;0;5;415;0.01;0.0;0.0
2461_10.txt;26;2;3;31;334;0.08;0.01;0.01
3456_9.txt;13;0;3;16;232;0.06;0.0;0.01
2542_10.txt;14;2;0;16;170;0.08;0.01;0.0
4022_8.txt;6;0;0;6;139;0.04;0.0;0.0
6835_10.txt;17;3;0;20;547;0.03;0.01;0.0
8009_9.txt;9;4;0;13;350;0.03;0.01;0.0
9900_10.txt;9;0;0;9;353;0.03;0.0;0.0
11992_10.txt;0;0;0;0;139;0.0;0.0;0.0
9572_8.txt;12;7;0;19;597;0.02;0.01;0.0
1954_10.txt;2;0;0;2;226;0.01;0.0;0.0
10135_7.txt;4;0;0;4;153;0.03;0.0;0.0
8360_9.txt;5;0;0;5;132;0.04;0.0;0.0
2088_8.txt;16;0;0;16;280;0.06;0.0;0.0
4614_7.txt;29;0;0;29;276;0.11;0.0;0.0
469_7.txt;2;0;0;2;66;0.03;0.0;0.0
5806_7.txt;0;0;0;0;81;0.0;0.0;0.0
5043_7.txt;9;2;3;14;153;0.06;0.01;0.02
12075_7.txt;15;2;0;17;245;0.06;0.01;0.0
7183_7.txt;17;1;4;22;351;0.05;0.0;0.01
3378_7.txt;2;0;0;2;133;0.02;0.0;0.0
5816_10.txt;5;0;0;5;212;0.02;0.0;0.0
8591_7.txt;0;1;2;3;153;0.0;0.01;0.01
2985_8.txt;8;1;0;9;229;0.03;0.0;0.0
11786_8.txt;5;0;0;5;194;0.03;0.0;0.0
6659_10.txt;7;2;0;9;223;0.03;0.01;0.0
11268_8.txt;15;0;0;15;227;0.07;0.0;0.0
11840_10.txt;1;0;1;2;455;0.0;0.0;0.0
7710_8.txt;41;7;9;57;893;0.05;0.01;0.01
716_10.txt;1;0;0;1;64;0.02;0.0;0.0
895_10.txt;0;0;0;0;152;0.0;0.0;0.0
8193_10.txt;53;10;1;64;1109;0.05;0.01;0.0
10106_8.txt;8;0;0;8;302;0.03;0.0;0.0
12321_10.txt;30;3;3;36;544;0.06;0.01;0.01
2301_10.txt;0;0;0;0;148;0.0;0.0;0.0
1438_7.txt;9;0;1;10;114;0.08;0.0;0.01
5322_10.txt;5;0;0;5;132;0.04;0.0;0.0
6171_8.txt;4;2;2;8;270;0.01;0.01;0.01
4492_10.txt;11;0;0;11;317;0.03;0.0;0.0
5484_10.txt;16;5;3;24;210;0.08;0.02;0.01
957_10.txt;0;0;0;0;55;0.0;0.0;0.0
12136_9.txt;35;2;4;41;570;0.06;0.0;0.01
2486_10.txt;5;0;0;5;208;0.02;0.0;0.0
10320_7.txt;14;2;1;17;302;0.05;0.01;0.0
12239_10.txt;0;0;0;0;165;0.0;0.0;0.0
8597_9.txt;12;0;2;14;360;0.03;0.0;0.01
6942_10.txt;19;1;0;20;302;0.06;0.0;0.0
3132_9.txt;9;0;3;12;227;0.04;0.0;0.01
8016_10.txt;0;0;1;1;162;0.0;0.0;0.01
6660_8.txt;10;1;0;11;150;0.07;0.01;0.0
1128_10.txt;5;0;1;6;124;0.04;0.0;0.01
3149_8.txt;27;2;4;33;472;0.06;0.0;0.01
8931_9.txt;8;0;0;8;345;0.02;0.0;0.0
4573_10.txt;11;1;0;12;333;0.03;0.0;0.0
2610_9.txt;18;2;4;24;282;0.06;0.01;0.01
7235_8.txt;6;0;0;6;193;0.03;0.0;0.0
7696_8.txt;25;0;2;27;333;0.08;0.0;0.01
512_10.txt;0;1;0;1;202;0.0;0.0;0.0
2156_10.txt;1;1;0;2;209;0.0;0.0;0.0
2818_7.txt;10;1;0;11;516;0.02;0.0;0.0
8422_10.txt;9;2;0;11;183;0.05;0.01;0.0
1337_7.txt;19;1;4;24;392;0.05;0.0;0.01
511_10.txt;12;0;0;12;160;0.07;0.0;0.0
7451_9.txt;16;1;0;17;182;0.09;0.01;0.0
11773_8.txt;0;0;0;0;150;0.0;0.0;0.0
2811_10.txt;0;0;0;0;197;0.0;0.0;0.0
7281_10.txt;7;0;0;7;283;0.02;0.0;0.0
9576_9.txt;2;0;0;2;120;0.02;0.0;0.0
5673_9.txt;8;0;0;8;193;0.04;0.0;0.0
8698_10.txt;18;2;0;20;160;0.11;0.01;0.0
8866_9.txt;2;0;2;4;152;0.01;0.0;0.01
3336_7.txt;29;0;27;56;1102;0.03;0.0;0.02
4729_10.txt;4;2;2;8;169;0.02;0.01;0.01
2029_8.txt;2;0;0;2;147;0.01;0.0;0.0
3762_8.txt;4;2;0;6;206;0.02;0.01;0.0
10030_10.txt;7;0;0;7;517;0.01;0.0;0.0
1243_9.txt;15;3;0;18;219;0.07;0.01;0.0
2442_10.txt;0;3;1;4;134;0.0;0.02;0.01
3187_7.txt;8;4;0;12;258;0.03;0.02;0.0
427_10.txt;0;1;0;1;75;0.0;0.01;0.0
11409_9.txt;12;0;0;12;115;0.1;0.0;0.0
3575_10.txt;28;0;1;29;374;0.07;0.0;0.0
7960_10.txt;7;2;2;11;288;0.02;0.01;0.01
9965_10.txt;0;4;0;4;213;0.0;0.02;0.0
8767_10.txt;4;1;0;5;213;0.02;0.0;0.0
6855_10.txt;0;0;0;0;60;0.0;0.0;0.0
5031_10.txt;1;0;0;1;122;0.01;0.0;0.0
9910_10.txt;2;0;0;2;53;0.04;0.0;0.0
5585_7.txt;4;0;0;4;286;0.01;0.0;0.0
9953_10.txt;1;0;0;1;51;0.02;0.0;0.0
942_10.txt;3;2;0;5;88;0.03;0.02;0.0
5671_9.txt;8;0;0;8;136;0.06;0.0;0.0
2462_10.txt;22;1;0;23;563;0.04;0.0;0.0
1793_9.txt;4;0;0;4;148;0.03;0.0;0.0
4401_9.txt;10;0;2;12;152;0.07;0.0;0.01
608_8.txt;7;0;0;7;172;0.04;0.0;0.0
9663_10.txt;0;0;0;0;42;0.0;0.0;0.0
9162_10.txt;11;1;1;13;199;0.06;0.01;0.01
2409_9.txt;9;0;0;9;170;0.05;0.0;0.0
7953_9.txt;19;0;0;19;202;0.09;0.0;0.0
7362_10.txt;5;1;0;6;189;0.03;0.01;0.0
8166_10.txt;2;0;0;2;141;0.01;0.0;0.0
7474_9.txt;6;0;0;6;188;0.03;0.0;0.0
5631_8.txt;10;1;0;11;177;0.06;0.01;0.0
7212_9.txt;7;1;0;8;353;0.02;0.0;0.0
1092_10.txt;12;8;0;20;560;0.02;0.01;0.0
8744_7.txt;0;4;2;6;114;0.0;0.04;0.02
5164_10.txt;3;8;3;14;242;0.01;0.03;0.01
8313_10.txt;0;0;0;0;148;0.0;0.0;0.0
11191_10.txt;13;0;1;14;166;0.08;0.0;0.01
2950_10.txt;13;0;0;13;197;0.07;0.0;0.0
1488_10.txt;0;1;0;1;99;0.0;0.01;0.0
7415_8.txt;0;0;1;1;175;0.0;0.0;0.01
11034_9.txt;2;0;0;2;74;0.03;0.0;0.0
7009_10.txt;1;1;0;2;204;0.0;0.0;0.0
8120_7.txt;2;1;0;3;218;0.01;0.0;0.0
11054_7.txt;0;0;0;0;156;0.0;0.0;0.0
11739_8.txt;23;5;3;31;419;0.05;0.01;0.01
12280_9.txt;6;0;0;6;248;0.02;0.0;0.0
11274_9.txt;8;1;0;9;442;0.02;0.0;0.0
6920_8.txt;2;0;0;2;43;0.05;0.0;0.0
11488_10.txt;10;1;4;15;468;0.02;0.0;0.01
6456_10.txt;4;2;0;6;496;0.01;0.0;0.0
2015_8.txt;3;1;0;4;151;0.02;0.01;0.0
2213_9.txt;9;0;0;9;135;0.07;0.0;0.0
3097_9.txt;2;0;0;2;144;0.01;0.0;0.0
4497_7.txt;6;0;2;8;206;0.03;0.0;0.01
7419_10.txt;0;5;0;5;241;0.0;0.02;0.0
1659_7.txt;0;0;0;0;110;0.0;0.0;0.0
3692_10.txt;0;3;0;3;380;0.0;0.01;0.0
8875_9.txt;4;0;0;4;56;0.07;0.0;0.0
9790_9.txt;18;2;0;20;419;0.04;0.0;0.0
2421_9.txt;12;0;0;12;474;0.03;0.0;0.0
11763_7.txt;10;1;0;11;149;0.07;0.01;0.0
6418_10.txt;2;0;0;2;186;0.01;0.0;0.0
7730_7.txt;2;1;0;3;221;0.01;0.0;0.0
5475_8.txt;27;5;7;39;561;0.05;0.01;0.01
8056_8.txt;19;1;0;20;195;0.1;0.01;0.0
4587_10.txt;4;0;0;4;166;0.02;0.0;0.0
10184_9.txt;41;8;2;51;708;0.06;0.01;0.0
388_8.txt;2;8;0;10;200;0.01;0.04;0.0
2491_8.txt;1;0;0;1;281;0.0;0.0;0.0
7203_9.txt;0;0;0;0;52;0.0;0.0;0.0
7883_10.txt;4;0;0;4;137;0.03;0.0;0.0
12448_10.txt;5;1;0;6;404;0.01;0.0;0.0
4773_10.txt;3;0;0;3;108;0.03;0.0;0.0
370_10.txt;12;0;1;13;132;0.09;0.0;0.01
552_8.txt;26;3;1;30;1064;0.02;0.0;0.0
12390_8.txt;17;2;2;21;199;0.09;0.01;0.01
1236_7.txt;6;1;0;7;113;0.05;0.01;0.0
7700_10.txt;2;0;0;2;261;0.01;0.0;0.0
335_10.txt;0;2;0;2;221;0.0;0.01;0.0
11052_9.txt;0;0;0;0;270;0.0;0.0;0.0
10237_10.txt;13;2;7;22;465;0.03;0.0;0.02
891_10.txt;2;0;0;2;65;0.03;0.0;0.0
10796_9.txt;4;0;7;11;130;0.03;0.0;0.05
6389_9.txt;0;0;0;0;149;0.0;0.0;0.0
1711_8.txt;25;3;0;28;426;0.06;0.01;0.0
6796_8.txt;15;0;6;21;341;0.04;0.0;0.02
3099_10.txt;2;1;4;7;122;0.02;0.01;0.03
4139_8.txt;1;2;0;3;127;0.01;0.02;0.0
698_7.txt;9;0;0;9;198;0.05;0.0;0.0
11743_7.txt;4;0;0;4;167;0.02;0.0;0.0
4610_10.txt;2;2;0;4;250;0.01;0.01;0.0
663_8.txt;5;6;1;12;156;0.03;0.04;0.01
22_8.txt;2;0;0;2;140;0.01;0.0;0.0
4675_9.txt;7;0;0;7;250;0.03;0.0;0.0
444_10.txt;28;1;1;30;304;0.09;0.0;0.0
5510_10.txt;17;14;0;31;612;0.03;0.02;0.0
10272_10.txt;1;0;0;1;132;0.01;0.0;0.0
30_7.txt;10;0;0;10;145;0.07;0.0;0.0
7892_7.txt;5;0;0;5;197;0.03;0.0;0.0
5056_8.txt;10;2;0;12;171;0.06;0.01;0.0
1997_9.txt;26;3;1;30;614;0.04;0.0;0.0
11997_10.txt;0;0;0;0;34;0.0;0.0;0.0
5487_10.txt;0;0;0;0;123;0.0;0.0;0.0
10273_8.txt;6;0;3;9;430;0.01;0.0;0.01
706_10.txt;3;0;0;3;141;0.02;0.0;0.0
2154_10.txt;1;0;0;1;166;0.01;0.0;0.0
3495_7.txt;0;0;0;0;38;0.0;0.0;0.0
3879_8.txt;6;0;0;6;123;0.05;0.0;0.0
9072_9.txt;1;0;0;1;360;0.0;0.0;0.0
12438_8.txt;2;0;0;2;146;0.01;0.0;0.0
7351_10.txt;14;0;0;14;124;0.11;0.0;0.0
746_10.txt;4;0;2;6;212;0.02;0.0;0.01
1506_7.txt;1;0;0;1;362;0.0;0.0;0.0
10579_10.txt;30;6;4;40;543;0.06;0.01;0.01
9147_10.txt;13;1;0;14;364;0.04;0.0;0.0
1971_9.txt;1;0;0;1;137;0.01;0.0;0.0
7686_10.txt;11;6;0;17;540;0.02;0.01;0.0
3967_7.txt;4;0;2;6;181;0.02;0.0;0.01
2021_8.txt;10;0;2;12;400;0.03;0.0;0.01
10927_10.txt;4;1;4;9;124;0.03;0.01;0.03
5547_8.txt;8;1;0;9;166;0.05;0.01;0.0
7461_10.txt;0;0;0;0;74;0.0;0.0;0.0
2266_8.txt;34;6;1;41;932;0.04;0.01;0.0
4660_7.txt;3;2;0;5;224;0.01;0.01;0.0
10759_9.txt;3;7;0;10;593;0.01;0.01;0.0
9512_8.txt;3;0;0;3;186;0.02;0.0;0.0
5398_8.txt;1;0;0;1;44;0.02;0.0;0.0
6648_7.txt;13;6;0;19;651;0.02;0.01;0.0
9420_8.txt;9;0;2;11;383;0.02;0.0;0.01
2311_10.txt;4;0;0;4;118;0.03;0.0;0.0
2898_9.txt;2;0;0;2;130;0.02;0.0;0.0
679_10.txt;14;1;0;15;242;0.06;0.0;0.0
5922_8.txt;3;0;1;4;145;0.02;0.0;0.01
3010_8.txt;41;0;6;47;338;0.12;0.0;0.02
6870_8.txt;0;0;0;0;136;0.0;0.0;0.0
9056_8.txt;0;0;0;0;137;0.0;0.0;0.0
7089_9.txt;15;4;1;20;447;0.03;0.01;0.0
12370_8.txt;42;4;0;46;583;0.07;0.01;0.0
2027_10.txt;12;2;0;14;276;0.04;0.01;0.0
6542_8.txt;8;0;0;8;128;0.06;0.0;0.0
182_10.txt;4;0;2;6;204;0.02;0.0;0.01
3746_10.txt;5;0;2;7;134;0.04;0.0;0.01
11796_9.txt;22;1;0;23;198;0.11;0.01;0.0
8514_7.txt;0;0;0;0;105;0.0;0.0;0.0
9253_10.txt;5;0;0;5;168;0.03;0.0;0.0
4156_10.txt;2;0;0;2;156;0.01;0.0;0.0
7678_10.txt;5;3;0;8;252;0.02;0.01;0.0
1174_10.txt;0;2;0;2;128;0.0;0.02;0.0
311_9.txt;24;0;0;24;560;0.04;0.0;0.0
1684_10.txt;5;0;0;5;170;0.03;0.0;0.0
11698_10.txt;0;0;0;0;142;0.0;0.0;0.0
8274_10.txt;0;0;0;0;123;0.0;0.0;0.0
8713_10.txt;2;0;0;2;59;0.03;0.0;0.0
56_10.txt;6;0;0;6;186;0.03;0.0;0.0
8798_8.txt;8;5;4;17;578;0.01;0.01;0.01
4780_9.txt;0;0;0;0;111;0.0;0.0;0.0
2611_9.txt;0;1;2;3;119;0.0;0.01;0.02
2001_9.txt;5;16;1;22;265;0.02;0.06;0.0
9228_10.txt;29;3;0;32;809;0.04;0.0;0.0
3882_10.txt;0;0;0;0;80;0.0;0.0;0.0
9543_7.txt;1;0;0;1;259;0.0;0.0;0.0
1377_7.txt;0;0;0;0;155;0.0;0.0;0.0
9622_10.txt;2;0;1;3;139;0.01;0.0;0.01
2498_7.txt;12;1;0;13;338;0.04;0.0;0.0
6557_10.txt;2;2;0;4;198;0.01;0.01;0.0
1898_9.txt;16;0;0;16;140;0.11;0.0;0.0
316_10.txt;5;2;0;7;188;0.03;0.01;0.0
11089_10.txt;4;0;0;4;31;0.13;0.0;0.0
5374_8.txt;19;1;0;20;173;0.11;0.01;0.0
6711_10.txt;21;3;0;24;819;0.03;0.0;0.0
566_8.txt;29;3;2;34;314;0.09;0.01;0.01
7038_9.txt;7;2;0;9;159;0.04;0.01;0.0
7376_8.txt;4;0;0;4;88;0.05;0.0;0.0
11049_8.txt;22;6;0;28;850;0.03;0.01;0.0
10140_8.txt;15;0;4;19;450;0.03;0.0;0.01
4035_10.txt;2;2;0;4;227;0.01;0.01;0.0
7471_10.txt;8;0;0;8;239;0.03;0.0;0.0
4369_9.txt;6;1;0;7;225;0.03;0.0;0.0
5000_10.txt;0;1;0;1;210;0.0;0.0;0.0
2067_9.txt;10;0;0;10;149;0.07;0.0;0.0
7556_8.txt;0;0;0;0;136;0.0;0.0;0.0
8472_10.txt;0;0;0;0;138;0.0;0.0;0.0
8838_9.txt;12;0;0;12;180;0.07;0.0;0.0
4665_10.txt;3;0;0;3;57;0.05;0.0;0.0
3596_8.txt;8;0;0;8;275;0.03;0.0;0.0
8923_8.txt;6;0;0;6;147;0.04;0.0;0.0
2261_10.txt;2;0;0;2;219;0.01;0.0;0.0
2231_10.txt;0;4;0;4;489;0.0;0.01;0.0
1552_8.txt;0;0;0;0;45;0.0;0.0;0.0
156_8.txt;13;0;0;13;516;0.03;0.0;0.0
8142_10.txt;0;0;0;0;95;0.0;0.0;0.0
7430_10.txt;2;2;0;4;155;0.01;0.01;0.0
3474_10.txt;10;1;0;11;78;0.13;0.01;0.0
1495_9.txt;52;0;1;53;857;0.06;0.0;0.0
6962_7.txt;9;0;0;9;322;0.03;0.0;0.0
1517_7.txt;39;1;2;42;575;0.07;0.0;0.0
7097_9.txt;14;0;0;14;495;0.03;0.0;0.0
10555_8.txt;32;0;0;32;1346;0.02;0.0;0.0
9266_9.txt;8;7;0;15;370;0.02;0.02;0.0
8843_7.txt;5;0;2;7;155;0.03;0.0;0.01
8234_7.txt;2;0;0;2;145;0.01;0.0;0.0
2373_7.txt;5;2;4;11;692;0.01;0.0;0.01
5580_7.txt;12;0;0;12;487;0.02;0.0;0.0
4063_8.txt;18;3;1;22;452;0.04;0.01;0.0
10769_10.txt;15;1;0;16;147;0.1;0.01;0.0
9364_9.txt;43;1;3;47;1088;0.04;0.0;0.0
8936_8.txt;5;0;0;5;151;0.03;0.0;0.0
11462_10.txt;3;0;6;9;368;0.01;0.0;0.02
10804_10.txt;5;1;5;11;233;0.02;0.0;0.02
11319_8.txt;39;4;2;45;709;0.06;0.01;0.0
3658_10.txt;2;1;0;3;163;0.01;0.01;0.0
5851_10.txt;22;0;3;25;443;0.05;0.0;0.01
9315_7.txt;6;0;0;6;147;0.04;0.0;0.0
5992_7.txt;0;0;0;0;217;0.0;0.0;0.0
3254_9.txt;0;0;0;0;47;0.0;0.0;0.0
4230_10.txt;11;0;0;11;137;0.08;0.0;0.0
7042_10.txt;14;6;0;20;822;0.02;0.01;0.0
10869_7.txt;19;0;6;25;164;0.12;0.0;0.04
4489_9.txt;0;0;0;0;148;0.0;0.0;0.0
8541_10.txt;10;0;0;10;168;0.06;0.0;0.0
5396_9.txt;0;0;0;0;123;0.0;0.0;0.0
6324_8.txt;8;0;3;11;182;0.04;0.0;0.02
11508_8.txt;20;0;3;23;212;0.09;0.0;0.01
450_10.txt;2;3;0;5;176;0.01;0.02;0.0
11678_8.txt;19;1;0;20;102;0.19;0.01;0.0
1462_9.txt;4;7;2;13;146;0.03;0.05;0.01
6450_10.txt;8;0;0;8;133;0.06;0.0;0.0
