name;number of persons;number of locations;number of organisations;number of named entities;number of words;relative number of Persons;relative number of locations;relative number of organisations
12032_1.txt;2;0;0;2;177;0.01;0.0;0.0
2635_2.txt;6;0;0;6;177;0.03;0.0;0.0
8291_1.txt;0;0;0;0;85;0.0;0.0;0.0
3947_2.txt;12;0;0;12;182;0.07;0.0;0.0
6880_2.txt;5;1;0;6;389;0.01;0.0;0.0
1726_1.txt;5;7;3;15;580;0.01;0.01;0.01
5479_3.txt;13;5;3;21;229;0.06;0.02;0.01
7529_3.txt;12;4;0;16;226;0.05;0.02;0.0
8503_1.txt;3;0;0;3;185;0.02;0.0;0.0
9764_1.txt;7;1;0;8;358;0.02;0.0;0.0
9266_1.txt;3;0;0;3;544;0.01;0.0;0.0
7916_4.txt;20;3;5;28;1050;0.02;0.0;0.0
11518_1.txt;18;1;0;19;699;0.03;0.0;0.0
5225_4.txt;11;0;0;11;170;0.06;0.0;0.0
3055_2.txt;1;3;0;4;53;0.02;0.06;0.0
3214_3.txt;4;0;5;9;406;0.01;0.0;0.01
8680_3.txt;7;1;0;8;329;0.02;0.0;0.0
1563_1.txt;0;0;0;0;133;0.0;0.0;0.0
3946_3.txt;7;0;0;7;433;0.02;0.0;0.0
1556_1.txt;7;2;0;9;159;0.04;0.01;0.0
12369_1.txt;7;0;0;7;247;0.03;0.0;0.0
4872_4.txt;18;0;0;18;126;0.14;0.0;0.0
5145_4.txt;0;0;0;0;56;0.0;0.0;0.0
8812_3.txt;2;0;0;2;169;0.01;0.0;0.0
9116_1.txt;23;0;0;23;477;0.05;0.0;0.0
9645_4.txt;25;8;7;40;458;0.05;0.02;0.02
839_1.txt;1;0;3;4;151;0.01;0.0;0.02
8152_2.txt;31;2;0;33;412;0.08;0.0;0.0
5267_1.txt;0;0;0;0;69;0.0;0.0;0.0
4003_2.txt;4;2;0;6;169;0.02;0.01;0.0
1811_1.txt;10;0;0;10;533;0.02;0.0;0.0
661_1.txt;10;0;0;10;919;0.01;0.0;0.0
8715_4.txt;4;2;3;9;279;0.01;0.01;0.01
1507_3.txt;2;0;0;2;48;0.04;0.0;0.0
9134_4.txt;6;0;0;6;213;0.03;0.0;0.0
1160_1.txt;6;0;0;6;113;0.05;0.0;0.0
1233_1.txt;0;0;0;0;141;0.0;0.0;0.0
9068_2.txt;0;0;0;0;81;0.0;0.0;0.0
2319_3.txt;14;0;0;14;431;0.03;0.0;0.0
725_2.txt;0;0;0;0;178;0.0;0.0;0.0
10359_1.txt;1;0;2;3;204;0.0;0.0;0.01
11480_2.txt;2;0;0;2;305;0.01;0.0;0.0
1663_1.txt;4;0;0;4;252;0.02;0.0;0.0
1591_3.txt;33;0;0;33;579;0.06;0.0;0.0
7358_1.txt;0;0;4;4;1155;0.0;0.0;0.0
1835_2.txt;5;0;0;5;162;0.03;0.0;0.0
7397_4.txt;2;0;0;2;96;0.02;0.0;0.0
7335_1.txt;17;1;0;18;315;0.05;0.0;0.0
831_2.txt;0;0;6;6;565;0.0;0.0;0.01
1965_1.txt;3;3;0;6;355;0.01;0.01;0.0
2531_4.txt;0;3;5;8;737;0.0;0.0;0.01
2706_2.txt;0;0;0;0;397;0.0;0.0;0.0
6723_2.txt;2;2;0;4;133;0.02;0.02;0.0
7958_3.txt;5;0;2;7;278;0.02;0.0;0.01
5911_4.txt;6;0;1;7;417;0.01;0.0;0.0
3035_2.txt;13;3;3;19;549;0.02;0.01;0.01
3968_1.txt;4;0;0;4;178;0.02;0.0;0.0
3000_3.txt;8;0;0;8;343;0.02;0.0;0.0
5005_1.txt;2;0;0;2;134;0.01;0.0;0.0
8825_1.txt;0;0;0;0;149;0.0;0.0;0.0
4690_2.txt;4;0;0;4;327;0.01;0.0;0.0
463_4.txt;4;0;0;4;166;0.02;0.0;0.0
2028_3.txt;3;0;1;4;673;0.0;0.0;0.0
5250_4.txt;6;0;0;6;201;0.03;0.0;0.0
8445_4.txt;3;1;0;4;272;0.01;0.0;0.0
8315_3.txt;0;2;0;2;289;0.0;0.01;0.0
2307_1.txt;4;0;0;4;131;0.03;0.0;0.0
2737_1.txt;0;0;0;0;128;0.0;0.0;0.0
5116_1.txt;1;1;0;2;180;0.01;0.01;0.0
10709_1.txt;2;0;0;2;166;0.01;0.0;0.0
3070_2.txt;5;3;0;8;337;0.01;0.01;0.0
8195_4.txt;11;4;2;17;220;0.05;0.02;0.01
11362_2.txt;0;0;1;1;214;0.0;0.0;0.0
2833_1.txt;8;0;2;10;151;0.05;0.0;0.01
3086_1.txt;0;0;0;0;185;0.0;0.0;0.0
7290_3.txt;2;0;1;3;109;0.02;0.0;0.01
9350_1.txt;1;0;0;1;313;0.0;0.0;0.0
10971_2.txt;3;1;0;4;179;0.02;0.01;0.0
9433_3.txt;3;0;0;3;483;0.01;0.0;0.0
926_1.txt;5;0;0;5;194;0.03;0.0;0.0
3376_3.txt;25;5;0;30;555;0.05;0.01;0.0
2422_3.txt;0;0;0;0;136;0.0;0.0;0.0
7811_2.txt;16;0;2;18;694;0.02;0.0;0.0
2794_3.txt;0;0;1;1;149;0.0;0.0;0.01
2370_4.txt;40;5;4;49;904;0.04;0.01;0.0
5610_3.txt;1;0;1;2;119;0.01;0.0;0.01
6652_3.txt;11;5;0;16;144;0.08;0.03;0.0
2013_3.txt;3;0;0;3;121;0.02;0.0;0.0
7672_1.txt;6;0;2;8;282;0.02;0.0;0.01
9416_3.txt;28;2;8;38;285;0.1;0.01;0.03
323_1.txt;2;0;0;2;144;0.01;0.0;0.0
6436_2.txt;3;0;0;3;139;0.02;0.0;0.0
2208_4.txt;35;0;0;35;739;0.05;0.0;0.0
10815_2.txt;19;0;0;19;202;0.09;0.0;0.0
11194_1.txt;2;0;0;2;95;0.02;0.0;0.0
2285_1.txt;0;1;0;1;143;0.0;0.01;0.0
3243_4.txt;3;0;0;3;195;0.02;0.0;0.0
911_1.txt;0;0;0;0;134;0.0;0.0;0.0
3020_3.txt;23;7;3;33;1115;0.02;0.01;0.0
2511_4.txt;19;0;0;19;143;0.13;0.0;0.0
1974_4.txt;0;4;0;4;176;0.0;0.02;0.0
3093_2.txt;7;0;1;8;543;0.01;0.0;0.0
7785_3.txt;2;0;0;2;155;0.01;0.0;0.0
3932_4.txt;4;0;2;6;121;0.03;0.0;0.02
6032_2.txt;6;0;0;6;305;0.02;0.0;0.0
7488_1.txt;8;1;0;9;192;0.04;0.01;0.0
10634_1.txt;7;2;2;11;323;0.02;0.01;0.01
5460_4.txt;7;0;0;7;305;0.02;0.0;0.0
11679_4.txt;2;0;0;2;143;0.01;0.0;0.0
10129_1.txt;3;0;0;3;202;0.01;0.0;0.0
9948_2.txt;16;0;0;16;67;0.24;0.0;0.0
1568_1.txt;1;0;0;1;80;0.01;0.0;0.0
480_3.txt;20;0;2;22;570;0.04;0.0;0.0
10184_1.txt;1;1;1;3;158;0.01;0.01;0.01
9559_1.txt;0;0;0;0;295;0.0;0.0;0.0
11469_4.txt;14;0;3;17;179;0.08;0.0;0.02
8998_4.txt;4;2;0;6;155;0.03;0.01;0.0
5999_3.txt;4;1;4;9;491;0.01;0.0;0.01
8576_1.txt;11;0;0;11;114;0.1;0.0;0.0
5585_1.txt;0;1;0;1;151;0.0;0.01;0.0
4852_1.txt;2;0;3;5;425;0.0;0.0;0.01
299_1.txt;6;0;0;6;131;0.05;0.0;0.0
2522_4.txt;0;0;0;0;137;0.0;0.0;0.0
1701_4.txt;9;4;0;13;250;0.04;0.02;0.0
1986_1.txt;0;0;0;0;158;0.0;0.0;0.0
7368_1.txt;4;0;1;5;268;0.01;0.0;0.0
3712_3.txt;10;0;0;10;377;0.03;0.0;0.0
5190_4.txt;14;5;0;19;532;0.03;0.01;0.0
2051_1.txt;2;0;0;2;271;0.01;0.0;0.0
8090_3.txt;2;0;0;2;244;0.01;0.0;0.0
3486_2.txt;14;2;1;17;461;0.03;0.0;0.0
608_3.txt;4;0;1;5;531;0.01;0.0;0.0
1414_3.txt;2;0;0;2;149;0.01;0.0;0.0
4902_4.txt;19;9;10;38;664;0.03;0.01;0.02
7807_1.txt;4;0;0;4;157;0.03;0.0;0.0
1162_1.txt;8;0;0;8;145;0.06;0.0;0.0
7334_1.txt;4;0;0;4;174;0.02;0.0;0.0
11933_1.txt;2;0;0;2;256;0.01;0.0;0.0
2124_1.txt;2;0;0;2;199;0.01;0.0;0.0
8130_3.txt;2;0;0;2;171;0.01;0.0;0.0
12176_2.txt;24;2;0;26;510;0.05;0.0;0.0
10493_4.txt;1;0;2;3;151;0.01;0.0;0.01
2340_2.txt;0;1;0;1;77;0.0;0.01;0.0
10552_1.txt;0;0;0;0;135;0.0;0.0;0.0
11893_3.txt;4;4;1;9;152;0.03;0.03;0.01
12336_3.txt;12;4;0;16;259;0.05;0.02;0.0
469_2.txt;9;0;0;9;219;0.04;0.0;0.0
10855_1.txt;0;0;1;1;461;0.0;0.0;0.0
2022_4.txt;5;1;0;6;171;0.03;0.01;0.0
11125_1.txt;5;1;0;6;154;0.03;0.01;0.0
1635_3.txt;5;0;0;5;508;0.01;0.0;0.0
5398_1.txt;20;0;3;23;608;0.03;0.0;0.0
4488_1.txt;0;0;0;0;44;0.0;0.0;0.0
3241_2.txt;3;0;0;3;206;0.01;0.0;0.0
10831_2.txt;4;0;0;4;105;0.04;0.0;0.0
3157_4.txt;1;2;0;3;158;0.01;0.01;0.0
6155_4.txt;2;0;0;2;52;0.04;0.0;0.0
8925_3.txt;3;1;1;5;149;0.02;0.01;0.01
10410_1.txt;6;1;0;7;288;0.02;0.0;0.0
445_4.txt;5;2;1;8;232;0.02;0.01;0.0
4732_4.txt;8;0;0;8;397;0.02;0.0;0.0
9093_4.txt;0;0;0;0;123;0.0;0.0;0.0
1737_4.txt;11;2;2;15;146;0.08;0.01;0.01
2885_1.txt;0;0;0;0;164;0.0;0.0;0.0
6496_1.txt;6;0;0;6;165;0.04;0.0;0.0
8410_3.txt;7;1;0;8;420;0.02;0.0;0.0
8216_4.txt;2;0;0;2;554;0.0;0.0;0.0
4300_1.txt;1;0;0;1;68;0.01;0.0;0.0
7308_1.txt;1;0;0;1;412;0.0;0.0;0.0
7067_2.txt;0;0;0;0;178;0.0;0.0;0.0
10341_1.txt;13;0;0;13;237;0.05;0.0;0.0
12214_3.txt;0;0;0;0;164;0.0;0.0;0.0
3897_4.txt;8;1;2;11;132;0.06;0.01;0.02
10938_3.txt;2;0;0;2;200;0.01;0.0;0.0
6475_3.txt;12;2;6;20;669;0.02;0.0;0.01
4721_1.txt;2;1;1;4;177;0.01;0.01;0.01
6440_3.txt;32;0;2;34;361;0.09;0.0;0.01
1706_3.txt;0;0;0;0;169;0.0;0.0;0.0
9926_2.txt;5;0;0;5;186;0.03;0.0;0.0
7111_1.txt;0;0;0;0;321;0.0;0.0;0.0
3224_1.txt;6;1;0;7;136;0.04;0.01;0.0
5851_1.txt;0;0;0;0;229;0.0;0.0;0.0
12445_4.txt;12;2;0;14;494;0.02;0.0;0.0
9980_2.txt;2;0;0;2;131;0.02;0.0;0.0
4353_4.txt;11;0;0;11;172;0.06;0.0;0.0
1259_3.txt;0;1;0;1;260;0.0;0.0;0.0
10393_4.txt;15;4;0;19;677;0.02;0.01;0.0
5915_1.txt;9;3;0;12;174;0.05;0.02;0.0
1387_4.txt;4;2;2;8;164;0.02;0.01;0.01
7051_4.txt;12;5;0;17;185;0.06;0.03;0.0
1015_2.txt;6;0;0;6;114;0.05;0.0;0.0
3493_1.txt;0;0;4;4;162;0.0;0.0;0.02
9553_1.txt;6;1;0;7;133;0.05;0.01;0.0
818_4.txt;12;1;0;13;263;0.05;0.0;0.0
8872_3.txt;2;0;0;2;67;0.03;0.0;0.0
6531_4.txt;0;1;0;1;323;0.0;0.0;0.0
7582_2.txt;1;1;0;2;239;0.0;0.0;0.0
5426_2.txt;20;1;0;21;322;0.06;0.0;0.0
9390_4.txt;13;0;1;14;498;0.03;0.0;0.0
1883_1.txt;0;2;2;4;505;0.0;0.0;0.0
5747_2.txt;2;0;0;2;155;0.01;0.0;0.0
12001_1.txt;0;0;2;2;132;0.0;0.0;0.02
12361_4.txt;5;2;0;7;260;0.02;0.01;0.0
4614_4.txt;12;3;1;16;379;0.03;0.01;0.0
5000_1.txt;4;0;0;4;139;0.03;0.0;0.0
10196_1.txt;5;0;1;6;123;0.04;0.0;0.01
7105_3.txt;0;0;0;0;53;0.0;0.0;0.0
6250_1.txt;11;2;1;14;608;0.02;0.0;0.0
6108_2.txt;12;1;0;13;180;0.07;0.01;0.0
2296_3.txt;8;0;0;8;310;0.03;0.0;0.0
70_2.txt;0;0;1;1;158;0.0;0.0;0.01
4672_3.txt;7;3;3;13;105;0.07;0.03;0.03
3882_2.txt;3;0;0;3;348;0.01;0.0;0.0
10368_1.txt;0;0;0;0;284;0.0;0.0;0.0
7159_2.txt;6;2;3;11;327;0.02;0.01;0.01
2661_2.txt;12;0;1;13;496;0.02;0.0;0.0
7203_2.txt;0;0;0;0;62;0.0;0.0;0.0
4811_3.txt;2;6;0;8;410;0.0;0.01;0.0
4507_3.txt;4;3;2;9;269;0.01;0.01;0.01
7014_3.txt;2;0;0;2;87;0.02;0.0;0.0
1645_1.txt;0;0;0;0;225;0.0;0.0;0.0
6247_1.txt;9;6;1;16;1010;0.01;0.01;0.0
1325_2.txt;12;0;0;12;210;0.06;0.0;0.0
11084_4.txt;0;0;1;1;72;0.0;0.0;0.01
5516_3.txt;42;9;0;51;635;0.07;0.01;0.0
610_1.txt;3;0;0;3;320;0.01;0.0;0.0
3539_1.txt;5;0;0;5;268;0.02;0.0;0.0
5832_4.txt;5;0;0;5;572;0.01;0.0;0.0
4504_1.txt;1;0;0;1;205;0.0;0.0;0.0
698_3.txt;2;0;0;2;79;0.03;0.0;0.0
3199_2.txt;13;2;0;15;272;0.05;0.01;0.0
9614_4.txt;18;0;1;19;242;0.07;0.0;0.0
7372_1.txt;7;0;0;7;247;0.03;0.0;0.0
5213_3.txt;10;0;0;10;464;0.02;0.0;0.0
2622_4.txt;17;0;0;17;149;0.11;0.0;0.0
6239_1.txt;4;1;1;6;205;0.02;0.0;0.0
8587_3.txt;31;2;0;33;600;0.05;0.0;0.0
12444_3.txt;6;0;3;9;119;0.05;0.0;0.03
12221_2.txt;0;0;0;0;175;0.0;0.0;0.0
16_3.txt;8;0;0;8;464;0.02;0.0;0.0
6920_2.txt;6;1;0;7;208;0.03;0.0;0.0
10112_1.txt;2;0;2;4;284;0.01;0.0;0.01
2377_1.txt;0;0;0;0;38;0.0;0.0;0.0
3563_4.txt;5;0;0;5;139;0.04;0.0;0.0
5133_1.txt;0;0;0;0;256;0.0;0.0;0.0
3628_1.txt;3;0;0;3;143;0.02;0.0;0.0
10474_3.txt;1;0;0;1;73;0.01;0.0;0.0
5856_3.txt;6;0;0;6;226;0.03;0.0;0.0
5938_2.txt;0;0;0;0;140;0.0;0.0;0.0
5084_1.txt;3;3;0;6;185;0.02;0.02;0.0
10624_1.txt;10;0;3;13;372;0.03;0.0;0.01
2553_1.txt;2;0;0;2;205;0.01;0.0;0.0
5433_1.txt;24;2;8;34;600;0.04;0.0;0.01
9013_3.txt;0;2;0;2;145;0.0;0.01;0.0
8681_4.txt;21;2;0;23;598;0.04;0.0;0.0
8886_3.txt;7;3;2;12;290;0.02;0.01;0.01
7118_3.txt;4;0;0;4;259;0.02;0.0;0.0
5034_4.txt;0;0;0;0;130;0.0;0.0;0.0
10963_1.txt;5;0;0;5;144;0.03;0.0;0.0
10136_2.txt;3;6;1;10;251;0.01;0.02;0.0
10253_1.txt;2;0;0;2;67;0.03;0.0;0.0
2702_1.txt;7;0;0;7;453;0.02;0.0;0.0
7832_1.txt;4;0;1;5;181;0.02;0.0;0.01
2823_2.txt;5;0;1;6;248;0.02;0.0;0.0
5268_1.txt;0;0;0;0;70;0.0;0.0;0.0
11305_1.txt;12;9;0;21;197;0.06;0.05;0.0
4333_2.txt;1;0;0;1;161;0.01;0.0;0.0
9510_1.txt;0;0;1;1;124;0.0;0.0;0.01
1310_3.txt;0;0;0;0;233;0.0;0.0;0.0
490_3.txt;1;0;0;1;230;0.0;0.0;0.0
10746_4.txt;16;0;0;16;425;0.04;0.0;0.0
6196_3.txt;0;1;0;1;440;0.0;0.0;0.0
7638_1.txt;0;0;0;0;192;0.0;0.0;0.0
11317_2.txt;5;3;0;8;82;0.06;0.04;0.0
7841_4.txt;4;0;0;4;222;0.02;0.0;0.0
9917_3.txt;5;2;1;8;156;0.03;0.01;0.01
7074_4.txt;24;0;2;26;220;0.11;0.0;0.01
2006_3.txt;0;0;0;0;242;0.0;0.0;0.0
1496_2.txt;0;0;3;3;218;0.0;0.0;0.01
3986_1.txt;10;2;0;12;134;0.07;0.01;0.0
3291_1.txt;13;0;0;13;141;0.09;0.0;0.0
12455_4.txt;14;1;1;16;347;0.04;0.0;0.0
8437_3.txt;6;0;0;6;221;0.03;0.0;0.0
7106_1.txt;13;0;0;13;304;0.04;0.0;0.0
10398_3.txt;0;1;0;1;64;0.0;0.02;0.0
11675_3.txt;16;0;4;20;338;0.05;0.0;0.01
2759_1.txt;0;0;0;0;190;0.0;0.0;0.0
4574_1.txt;1;1;0;2;305;0.0;0.0;0.0
7926_2.txt;3;0;0;3;183;0.02;0.0;0.0
3051_2.txt;11;5;3;19;554;0.02;0.01;0.01
10164_4.txt;0;0;0;0;152;0.0;0.0;0.0
11557_1.txt;4;0;0;4;176;0.02;0.0;0.0
1065_1.txt;0;1;0;1;147;0.0;0.01;0.0
7617_3.txt;1;0;0;1;182;0.01;0.0;0.0
6741_1.txt;3;1;0;4;375;0.01;0.0;0.0
10014_2.txt;0;0;0;0;80;0.0;0.0;0.0
4168_4.txt;4;0;0;4;154;0.03;0.0;0.0
6576_1.txt;2;0;0;2;167;0.01;0.0;0.0
12362_1.txt;0;2;0;2;106;0.0;0.02;0.0
4739_3.txt;14;3;0;17;585;0.02;0.01;0.0
6177_1.txt;9;0;9;18;287;0.03;0.0;0.03
8387_1.txt;1;7;0;8;247;0.0;0.03;0.0
5756_3.txt;4;0;0;4;178;0.02;0.0;0.0
4266_3.txt;14;1;0;15;408;0.03;0.0;0.0
4711_1.txt;3;0;0;3;192;0.02;0.0;0.0
5886_1.txt;9;0;0;9;213;0.04;0.0;0.0
6362_4.txt;8;0;0;8;269;0.03;0.0;0.0
2592_3.txt;2;0;10;12;882;0.0;0.0;0.01
10915_1.txt;0;1;0;1;131;0.0;0.01;0.0
8741_2.txt;2;0;1;3;132;0.02;0.0;0.01
8550_3.txt;19;4;6;29;499;0.04;0.01;0.01
9315_1.txt;1;0;0;1;228;0.0;0.0;0.0
2109_4.txt;15;1;0;16;143;0.1;0.01;0.0
3425_1.txt;12;0;0;12;148;0.08;0.0;0.0
6849_3.txt;2;1;0;3;215;0.01;0.0;0.0
11126_2.txt;1;2;0;3;333;0.0;0.01;0.0
11698_3.txt;2;0;0;2;279;0.01;0.0;0.0
7412_3.txt;0;0;0;0;129;0.0;0.0;0.0
2858_1.txt;0;0;3;3;209;0.0;0.0;0.01
12121_4.txt;26;6;0;32;500;0.05;0.01;0.0
6172_4.txt;19;10;1;30;430;0.04;0.02;0.0
8856_3.txt;16;3;0;19;380;0.04;0.01;0.0
6897_1.txt;0;0;0;0;146;0.0;0.0;0.0
3790_1.txt;0;0;0;0;137;0.0;0.0;0.0
8566_3.txt;5;0;2;7;651;0.01;0.0;0.0
10401_2.txt;0;0;0;0;477;0.0;0.0;0.0
9382_1.txt;0;0;0;0;49;0.0;0.0;0.0
7754_2.txt;4;0;0;4;359;0.01;0.0;0.0
9597_3.txt;0;0;1;1;186;0.0;0.0;0.01
9197_1.txt;13;3;0;16;618;0.02;0.0;0.0
1696_1.txt;4;0;0;4;587;0.01;0.0;0.0
4218_3.txt;1;0;2;3;236;0.0;0.0;0.01
5975_1.txt;2;1;0;3;346;0.01;0.0;0.0
8279_4.txt;10;0;0;10;191;0.05;0.0;0.0
1053_4.txt;2;1;0;3;93;0.02;0.01;0.0
11212_1.txt;0;0;0;0;128;0.0;0.0;0.0
6617_1.txt;4;0;0;4;135;0.03;0.0;0.0
4624_4.txt;2;0;0;2;201;0.01;0.0;0.0
3443_1.txt;1;0;0;1;314;0.0;0.0;0.0
865_1.txt;0;0;0;0;116;0.0;0.0;0.0
7489_1.txt;1;3;0;4;198;0.01;0.02;0.0
820_1.txt;19;0;2;21;109;0.17;0.0;0.02
11628_4.txt;8;2;4;14;303;0.03;0.01;0.01
4511_1.txt;2;1;0;3;131;0.02;0.01;0.0
5088_1.txt;0;0;0;0;130;0.0;0.0;0.0
771_4.txt;2;2;0;4;60;0.03;0.03;0.0
11139_1.txt;0;0;0;0;114;0.0;0.0;0.0
11573_3.txt;2;0;1;3;343;0.01;0.0;0.0
5745_3.txt;0;0;1;1;351;0.0;0.0;0.0
4406_4.txt;10;2;1;13;206;0.05;0.01;0.0
3667_1.txt;0;0;0;0;360;0.0;0.0;0.0
2246_4.txt;9;0;0;9;160;0.06;0.0;0.0
7116_1.txt;0;0;0;0;133;0.0;0.0;0.0
2025_1.txt;4;0;0;4;116;0.03;0.0;0.0
1932_2.txt;12;5;10;27;805;0.01;0.01;0.01
2766_2.txt;0;0;2;2;465;0.0;0.0;0.0
1353_1.txt;7;0;0;7;178;0.04;0.0;0.0
11312_2.txt;4;0;0;4;132;0.03;0.0;0.0
9668_1.txt;0;1;0;1;107;0.0;0.01;0.0
12169_1.txt;8;8;0;16;557;0.01;0.01;0.0
5561_3.txt;1;0;0;1;156;0.01;0.0;0.0
1711_2.txt;0;0;0;0;244;0.0;0.0;0.0
10389_4.txt;11;2;4;17;475;0.02;0.0;0.01
3092_2.txt;0;0;0;0;114;0.0;0.0;0.0
9791_3.txt;4;0;2;6;275;0.01;0.0;0.01
186_1.txt;26;15;3;44;1033;0.03;0.01;0.0
10723_4.txt;2;0;0;2;293;0.01;0.0;0.0
8799_4.txt;7;0;1;8;300;0.02;0.0;0.0
2479_3.txt;9;0;0;9;165;0.05;0.0;0.0
3934_2.txt;25;0;0;25;241;0.1;0.0;0.0
3261_4.txt;53;11;1;65;1048;0.05;0.01;0.0
1193_1.txt;2;0;2;4;136;0.01;0.0;0.01
7115_3.txt;0;0;0;0;181;0.0;0.0;0.0
3106_1.txt;2;0;0;2;443;0.0;0.0;0.0
98_1.txt;13;0;0;13;398;0.03;0.0;0.0
8771_4.txt;0;0;0;0;242;0.0;0.0;0.0
12061_4.txt;10;0;0;10;74;0.14;0.0;0.0
775_4.txt;12;0;0;12;241;0.05;0.0;0.0
8737_1.txt;5;0;0;5;748;0.01;0.0;0.0
9385_2.txt;9;1;0;10;321;0.03;0.0;0.0
11752_3.txt;2;0;0;2;82;0.02;0.0;0.0
10853_2.txt;2;0;0;2;470;0.0;0.0;0.0
10267_1.txt;0;0;0;0;51;0.0;0.0;0.0
7433_4.txt;36;1;0;37;207;0.17;0.0;0.0
11454_4.txt;0;0;0;0;179;0.0;0.0;0.0
10537_1.txt;30;0;0;30;150;0.2;0.0;0.0
3244_3.txt;0;0;0;0;228;0.0;0.0;0.0
8454_3.txt;0;0;0;0;142;0.0;0.0;0.0
7230_1.txt;7;0;0;7;291;0.02;0.0;0.0
1660_4.txt;10;0;0;10;229;0.04;0.0;0.0
12317_1.txt;1;0;1;2;116;0.01;0.0;0.01
5271_4.txt;4;0;0;4;462;0.01;0.0;0.0
1383_3.txt;0;1;0;1;135;0.0;0.01;0.0
6231_4.txt;5;0;0;5;215;0.02;0.0;0.0
8586_3.txt;2;0;0;2;145;0.01;0.0;0.0
3804_2.txt;3;2;2;7;163;0.02;0.01;0.01
244_4.txt;3;0;2;5;59;0.05;0.0;0.03
5977_1.txt;2;1;0;3;200;0.01;0.01;0.0
5566_2.txt;8;0;0;8;75;0.11;0.0;0.0
7900_4.txt;6;0;0;6;168;0.04;0.0;0.0
5698_1.txt;0;4;1;5;174;0.0;0.02;0.01
1943_4.txt;5;0;0;5;123;0.04;0.0;0.0
365_1.txt;3;0;0;3;124;0.02;0.0;0.0
3806_4.txt;10;1;2;13;203;0.05;0.0;0.01
6038_3.txt;0;0;0;0;120;0.0;0.0;0.0
7324_1.txt;4;0;0;4;241;0.02;0.0;0.0
2176_1.txt;6;0;0;6;140;0.04;0.0;0.0
94_1.txt;10;0;0;10;215;0.05;0.0;0.0
3265_2.txt;15;0;0;15;157;0.1;0.0;0.0
4630_1.txt;1;0;0;1;304;0.0;0.0;0.0
9509_1.txt;0;0;0;0;61;0.0;0.0;0.0
8676_3.txt;0;5;4;9;82;0.0;0.06;0.05
12105_4.txt;4;0;0;4;72;0.06;0.0;0.0
9136_1.txt;3;1;1;5;532;0.01;0.0;0.0
1768_4.txt;0;0;0;0;250;0.0;0.0;0.0
9957_1.txt;15;0;0;15;624;0.02;0.0;0.0
6505_1.txt;0;0;0;0;203;0.0;0.0;0.0
7739_4.txt;5;1;3;9;163;0.03;0.01;0.02
9352_2.txt;5;0;0;5;188;0.03;0.0;0.0
7942_1.txt;17;1;0;18;488;0.03;0.0;0.0
158_3.txt;4;4;4;12;131;0.03;0.03;0.03
8882_4.txt;25;2;0;27;218;0.11;0.01;0.0
7213_3.txt;5;0;0;5;287;0.02;0.0;0.0
11980_4.txt;30;0;1;31;443;0.07;0.0;0.0
2402_3.txt;10;0;0;10;71;0.14;0.0;0.0
8429_4.txt;2;1;0;3;162;0.01;0.01;0.0
4616_3.txt;0;0;0;0;205;0.0;0.0;0.0
5313_4.txt;22;5;0;27;708;0.03;0.01;0.0
3178_4.txt;2;0;0;2;147;0.01;0.0;0.0
1751_2.txt;7;3;0;10;146;0.05;0.02;0.0
373_4.txt;4;0;4;8;181;0.02;0.0;0.02
776_1.txt;1;0;0;1;182;0.01;0.0;0.0
4164_3.txt;6;3;0;9;324;0.02;0.01;0.0
815_2.txt;30;3;1;34;996;0.03;0.0;0.0
4195_3.txt;15;0;1;16;322;0.05;0.0;0.0
7176_1.txt;5;0;0;5;157;0.03;0.0;0.0
2959_1.txt;1;0;0;1;266;0.0;0.0;0.0
1549_2.txt;6;0;0;6;91;0.07;0.0;0.0
352_4.txt;4;0;0;4;111;0.04;0.0;0.0
1976_1.txt;0;0;0;0;144;0.0;0.0;0.0
11092_4.txt;15;3;4;22;623;0.02;0.0;0.01
1481_2.txt;0;0;0;0;121;0.0;0.0;0.0
12007_2.txt;4;0;1;5;194;0.02;0.0;0.01
6628_1.txt;4;0;0;4;189;0.02;0.0;0.0
1136_3.txt;3;3;5;11;183;0.02;0.02;0.03
11200_4.txt;38;7;2;47;717;0.05;0.01;0.0
4581_1.txt;4;1;3;8;377;0.01;0.0;0.01
8504_1.txt;21;4;6;31;816;0.03;0.0;0.01
953_4.txt;8;2;2;12;255;0.03;0.01;0.01
4199_3.txt;2;0;0;2;84;0.02;0.0;0.0
4443_3.txt;22;2;0;24;736;0.03;0.0;0.0
7_3.txt;3;0;0;3;352;0.01;0.0;0.0
4253_2.txt;4;0;0;4;200;0.02;0.0;0.0
8068_1.txt;0;0;0;0;387;0.0;0.0;0.0
11804_4.txt;43;0;0;43;441;0.1;0.0;0.0
7417_2.txt;2;3;0;5;148;0.01;0.02;0.0
6919_2.txt;10;3;1;14;349;0.03;0.01;0.0
4450_3.txt;7;0;0;7;162;0.04;0.0;0.0
11663_2.txt;16;3;4;23;187;0.09;0.02;0.02
3880_2.txt;0;0;0;0;337;0.0;0.0;0.0
1567_1.txt;0;0;0;0;78;0.0;0.0;0.0
6845_1.txt;8;0;0;8;234;0.03;0.0;0.0
4724_2.txt;9;0;1;10;142;0.06;0.0;0.01
11792_1.txt;12;3;0;15;198;0.06;0.02;0.0
11974_4.txt;1;0;0;1;324;0.0;0.0;0.0
